battery_id,cycle,Q_dot_W_m3,t_cycle_s,T_core_FTCS,T_surface_FTCS,delta_T_FTCS,T_core_Greens,T_surface_Greens,delta_T_Greens,error_core,error_surface
B6,147,1117.2712,4514.07,25.521197112810242,25.47732586995209,0.04387124285815247,25.5343,25.4945,0.0398,-0.013102887189759826,-0.01717413004790913
B6,148,1302.7296,4553.6,25.608172260598135,25.556979248316317,0.05119301228181783,25.6235,25.5771,0.0464,-0.01532773940186516,-0.020120751683684546
B6,149,1285.63,4524.2,25.599851466648193,25.549359389566863,0.05049207708132997,25.615,25.5692,0.0458,-0.015148533351805327,-0.019840610433135453
B6,150,1135.2156,4510.25,25.529526638444597,25.48495433118807,0.0445723072565265,25.5428,25.5024,0.0404,-0.013273361555402374,-0.01744566881193066
B6,151,1224.119,4493.78,25.570810405023717,25.522763375150454,0.04804702987326337,25.5852,25.5416,0.0436,-0.014389594976282893,-0.018836624849544847
B6,152,1247.3807,4492.92,25.581645857214216,25.53268678908239,0.04895906813182549,25.5963,25.5519,0.0444,-0.014654142785783364,-0.019213210917609302
B6,153,1286.7392,4420.79,25.599113912188784,25.548685890840975,0.05042802134780899,25.6141,25.5684,0.0457,-0.014986087811216464,-0.019714109159025384
B6,154,1117.4882,4409.82,25.520188071019657,25.47640350857565,0.043784562444006525,25.5332,25.4935,0.0397,-0.013011928980343868,-0.017096491424350546
B6,155,1397.7238,4430.29,25.650919171714925,25.596130444552198,0.05478872716272676,25.6672,25.6175,0.0497,-0.016280828285076154,-0.021369555447801503
B6,156,1315.1742,4375.53,25.611759998828678,25.560268478271496,0.05149152055718176,25.627,25.5803,0.0467,-0.015240001171321182,-0.020031521728505197
B6,157,1160.6209,4370.08,25.53980336894761,25.494368503520153,0.04543486542745612,25.5533,25.5121,0.0412,-0.01349663105239074,-0.017731496479846953
B6,158,1348.5061,4344.48,25.626824704068916,25.574065888461078,0.05275881560783802,25.6424,25.5946,0.0478,-0.015575295931082422,-0.020534111538921707
B6,159,1200.6212,4324.72,25.557835884379994,25.510884136162822,0.04695174821717174,25.5717,25.5291,0.0426,-0.01386411562000589,-0.018215863837177437
B6,160,1155.3166,4289.82,25.536348742438364,25.491206207617516,0.0451425348208474,25.5497,25.5087,0.0409,-0.013351257561637908,-0.01749379238248494
B6,161,1200.4861,4318.13,25.557689674743465,25.51075036434421,0.04693931039925303,25.5715,25.529,0.0426,-0.013810325256535805,-0.01824963565578841
B6,162,1276.1329,4277.49,25.59226088441242,25.54241270487563,0.049848179536787995,25.6069,25.5617,0.0452,-0.01463911558758113,-0.019287295124367887
B6,163,1353.8351,4272.43,25.62824766185902,25.5753707411959,0.05287692066312033,25.6438,25.5959,0.0479,-0.015552338140977895,-0.020529258804099726
B6,164,1193.7574,4248.11,25.553641040604266,25.507043950040313,0.046597090563953,25.5673,25.5251,0.0422,-0.013658959395733916,-0.018056049959685794
B6,165,956.4345,4209.48,25.443144241853755,25.405847774584625,0.03729646726912961,25.4541,25.4203,0.0338,-0.010955758146245387,-0.014452225415375608
B6,166,1166.5728,4223.14,25.540698251514296,25.495191018147683,0.045507233366613775,25.554,25.5128,0.0413,-0.013301748485702092,-0.017608981852315964
B6,167,1366.3176,4235.68,25.633475828087594,25.580159766825165,0.053316061262428605,25.6491,25.6008,0.0483,-0.015624171912406837,-0.02064023317483432
B6,168,1006.7455,4156.22,25.465813804349395,25.42661040716207,0.03920339718732535,25.4773,25.4417,0.0355,-0.011486195650604714,-0.01508959283793132
B6,169,1166.1586,4180.27,25.539913402762362,25.49447316328487,0.045440239477493094,25.5532,25.512,0.0412,-0.01328659723763792,-0.01752683671513111
B6,170,1213.419,4126.4,25.560987346971913,25.51377475837309,0.04721258859882482,25.5747,25.5319,0.0428,-0.013712653028086663,-0.01812524162691176
B6,171,1263.0871,4119.6,25.583846191519637,25.534709971374724,0.04913622014491281,25.5981,25.5536,0.0445,-0.01425380848036184,-0.018890028625275335
B6,172,1216.183,4109.48,25.562002925623442,25.514705282128762,0.04729764349468013,25.5758,25.5329,0.0429,-0.013797074376558527,-0.018194717871239163
B6,173,1117.9678,4085.48,25.516271026990935,25.472822687051263,0.043448339939672564,25.5289,25.4895,0.0394,-0.012628973009064737,-0.016677312948736756
B6,174,1261.2309,4064.64,25.582089136074863,25.533102215193,0.04898692088186252,25.5963,25.5519,0.0444,-0.014210863925136152,-0.018797784806999118
B6,175,1239.6395,4065.2,25.57213239119873,25.523983387814962,0.0481490033837666,25.5861,25.5425,0.0436,-0.013967608801269904,-0.01851661218503864
B6,176,1211.1918,4021.7,25.558291562453956,25.511308493306657,0.04698306914729855,25.5719,25.5293,0.0426,-0.013608437546043461,-0.01799150669334182
B6,177,1228.562,4011.48,25.56612011084281,25.51847851301266,0.04764159783015032,25.5799,25.5367,0.0432,-0.013779889157188308,-0.01822148698733983
B6,178,1319.3928,3982.22,25.607437632223355,25.5563198308393,0.05111780138405564,25.6222,25.5758,0.0463,-0.01476236777664397,-0.019480169160701166
B6,179,1038.1563,3991.89,25.478098259142932,25.437864553440203,0.040233705702728884,25.4897,25.4532,0.0365,-0.011601740857067,-0.015335446559795685
B6,180,1144.13,3972.87,25.52659298730582,25.482278765970534,0.04431422133528429,25.5393,25.4992,0.0402,-0.012707012694182396,-0.016921234029464216
B6,181,1119.8467,3933.45,25.51477216381308,25.471453723210573,0.043318440602508446,25.5272,25.488,0.0392,-0.01242783618691945,-0.016546276789426884
B6,182,1339.538,3943.36,25.61595759138782,25.564124010585882,0.05183358080193656,25.6308,25.5839,0.047,-0.014842408612182112,-0.019775989414117845
B6,183,1334.4914,3904.74,25.612870264437706,25.56129770875603,0.051572555681676846,25.6276,25.5809,0.0467,-0.014729735562294621,-0.01960229124397017
B6,184,1144.4327,3886.21,25.525261482047053,25.4810616539196,0.0441998281274536,25.5379,25.4978,0.04,-0.012638517952947126,-0.01673834608040181
B6,185,1207.8047,3875.41,25.55414180452501,25.507512076635265,0.04662972788974429,25.5675,25.5252,0.0422,-0.013358195474989287,-0.017687923364736235
B6,186,1157.7974,3833.13,25.530428984370797,25.485795864265594,0.04463312010520326,25.5431,25.5027,0.0404,-0.012671015629202032,-0.016904135734407078
B6,187,1333.0432,3828.51,25.610618661160604,25.559238109428353,0.05138055173225098,25.6252,25.5787,0.0465,-0.014581338839395386,-0.019461890571648155
B6,188,1175.8652,3820.11,25.538458994756663,25.493150582975233,0.045308411781430635,25.5513,25.5103,0.041,-0.012841005243338088,-0.017149417024768354
B6,189,1242.9419,3798.97,25.56873615304327,25.520880785167133,0.047855367876138644,25.5823,25.539,0.0433,-0.013563846956728298,-0.01811921483286838
B6,190,1231.6485,3771.71,25.563011092278362,25.515638343704843,0.04737274857351892,25.5764,25.5335,0.0429,-0.013388907721637366,-0.01786165629515679
B6,191,1002.7513,3766.86,25.45829242820227,25.419731029803543,0.038561398398726965,25.4692,25.4343,0.0349,-0.010907571797730498,-0.014568970196457087
B6,192,1311.3263,3712.79,25.598088595937483,25.547766521563055,0.05032207437442793,25.6122,25.5667,0.0456,-0.014111404062518318,-0.018933478436945705
B6,193,1113.6452,3730.19,25.508272017401737,25.46550639057888,0.04276562682285601,25.5203,25.4816,0.0387,-0.0120279825982621,-0.01609360942111948
B6,194,1499.3929,3697.35,25.683447977129976,25.62594459147841,0.05750338565156454,25.6996,25.6475,0.0521,-0.01615202287002404,-0.021555408521589214
B6,195,1373.6304,3697.91,25.626135751856737,25.573454435295623,0.05268131656111308,25.6409,25.5932,0.0477,-0.014764248143261938,-0.01974556470437605
B6,196,1033.631,3692.84,25.471061924166893,25.43142823745268,0.03963368671421463,25.4822,25.4463,0.0359,-0.011138075833105887,-0.014871762547322476
B6,197,1315.5089,3655.42,25.59861564760803,25.548251447853815,0.0503641997542168,25.6127,25.5671,0.0456,-0.01408435239196848,-0.01884855214618497
B6,198,1031.7136,3634.25,25.46906739270316,25.429603322988278,0.03946406971488159,25.4801,25.4443,0.0357,-0.011032607296840524,-0.014696677011720283
B6,199,1317.7002,3612.99,25.598546916323713,25.548190216926066,0.05035669939764631,25.6126,25.567,0.0456,-0.01405308367628777,-0.018809783073933772
B6,200,1140.8194,3570.34,25.517245007527436,25.47372991020858,0.04351509731885628,25.5293,25.4899,0.0394,-0.012054992472563697,-0.01617008979141943
B6,201,1247.943,3598.88,25.566520203734004,25.51885851202539,0.04766169170861545,25.5798,25.5366,0.0431,-0.013279796265994293,-0.017741487974610948
B6,202,1381.3429,3557.74,25.625949349674514,25.573289672085348,0.052659677589165454,25.6405,25.5929,0.0477,-0.014550650325485748,-0.019610327914652004
B6,203,973.7606,3586.25,25.441811624769397,25.404642129647826,0.03716949512157086,25.4521,25.4185,0.0336,-0.010288375230604885,-0.013857870352175894
B6,204,1254.2668,3557.62,25.56836538398944,25.52055011285083,0.04781527113861017,25.5816,25.5383,0.0433,-0.01323461601056053,-0.017749887149168586
B6,205,984.95,3490.83,25.444948498927022,25.407518234851068,0.03743026407595451,25.4552,25.4214,0.0339,-0.010251501072978897,-0.01388176514893047
B6,206,1200.1384,3481.78,25.54192659646099,25.496338651781883,0.045587944679105874,25.5544,25.5132,0.0413,-0.01247340353901194,-0.01686134821811791
B6,207,1132.1715,3461.18,25.51072970387297,25.46776692601169,0.04296277786127689,25.5225,25.4836,0.0389,-0.011770296127032509,-0.01583307398830769
B6,208,1306.6412,3450.74,25.589130942343395,25.539573515132943,0.049557427210451976,25.6027,25.5578,0.0448,-0.013569057656603434,-0.018226484867057025
B6,209,1146.1306,3442.03,25.516543859564322,25.47309277768005,0.04345108188427105,25.5284,25.4891,0.0393,-0.011856140435678952,-0.01600722231994922
B6,210,1054.23,3391.9,25.473910114049996,25.43404731215018,0.03986280189981528,25.4847,25.4487,0.0361,-0.010789885950003963,-0.01465268784981788
B7,1,1345.2808,7167.26,25.6405780569848,25.586637581387222,0.053940475597578086,25.658,25.6089,0.049,-0.017421943015200725,-0.022262418612776003
B7,2,1336.2709,7159.39,25.63627729396586,25.58269898439274,0.053578309573122596,25.6535,25.6049,0.0487,-0.01722270603413989,-0.022201015607262065
B7,3,1217.5656,7136.75,25.579727329332073,25.53091090324718,0.048816426084894005,25.5955,25.5511,0.0444,-0.015772670667928423,-0.020189096752822877
B7,4,1359.869,7125.44,25.647467307995463,25.59294680459809,0.05452050339737369,25.665,25.6155,0.0495,-0.017532692004536443,-0.022553195401911807
B7,5,1018.9885,7123.73,25.48516410213059,25.444310472614077,0.04085362951651206,25.4983,25.4612,0.0371,-0.01313589786941094,-0.016889527385924197
B7,6,1335.4627,7094.45,25.635804140931423,25.582265809662466,0.053538331268956796,25.653,25.6044,0.0487,-0.01719585906857546,-0.022134190337531834
B7,7,1048.4746,7086.32,25.499162381899733,25.45713007883319,0.04203230306654504,25.5127,25.4745,0.0382,-0.013537618100265547,-0.017369921166810798
B7,8,1210.6332,7038.72,25.57630181388625,25.527774028332313,0.04852778555393655,25.5919,25.5478,0.0441,-0.01559818611374908,-0.020025971667685383
B7,9,1013.1142,7070.77,25.482311212366383,25.441697898953166,0.04061331341321761,25.4954,25.4585,0.0369,-0.01308878763361676,-0.016802101046835105
B7,10,1451.1426,7012.8,25.690750538995836,25.63258560504854,0.05816493394729605,25.7095,25.6566,0.0529,-0.018749461004162526,-0.02401439495146107
B7,11,1125.4134,7005.01,25.535692466393087,25.490584275984855,0.04510819040823222,25.5502,25.5092,0.041,-0.01450753360691337,-0.01861572401514522
B7,12,1234.7952,7008.97,25.58776264527382,25.538269857913477,0.049492787360343016,25.6037,25.5587,0.045,-0.015937354726180075,-0.02043014208652494
B7,13,1156.9053,6986.43,25.550657530891534,25.504289239916957,0.046368290974577064,25.5656,25.5234,0.0421,-0.014942469108465417,-0.019110760083041356
B7,14,1248.7228,6956.53,25.594317640183792,25.54427300171133,0.05004463847246399,25.6104,25.5649,0.0455,-0.016082359816206093,-0.020626998288673093
B7,15,1630.3802,6974.98,25.775997990937565,25.71065486871203,0.06534312222553496,25.797,25.7376,0.0594,-0.021002009062435434,-0.02694513128797027
B7,16,1146.7346,6883.85,25.545676054259562,25.49972744653139,0.045948607728171,25.5604,25.5187,0.0418,-0.014723945740438893,-0.0189725534686076
B7,17,1032.8945,6890.12,25.491513356157885,25.450125501144445,0.04138785501343989,25.5048,25.4672,0.0376,-0.013286643842114643,-0.017074498855553344
B7,18,1401.2753,6880.93,25.66679452798961,25.610647157131186,0.05614737085842236,25.6848,25.6338,0.051,-0.018005472010390378,-0.02315284286881436
B7,19,1425.1259,6849.56,25.678087829876812,25.620989593838313,0.05709823603849884,25.6964,25.6445,0.0519,-0.01831217012318831,-0.023510406161687314
B7,20,1325.8751,6842.33,25.63085059700809,25.57772998146698,0.05312061554111125,25.6479,25.5996,0.0483,-0.01704940299190838,-0.02187001853301851
B7,21,1292.4678,6823.6,25.61492430300679,25.563144805002146,0.05177949800464532,25.6315,25.5845,0.0471,-0.0165756969932076,-0.021355194997852323
B7,22,1143.779,6809.62,25.54416071211885,25.498339871495684,0.04582084062316483,25.5589,25.5172,0.0416,-0.014739287881152308,-0.018860128504314844
B7,23,1281.3943,6764.74,25.609554147674878,25.558226998513554,0.05132714916132386,25.626,25.5794,0.0466,-0.01644585232512341,-0.02117300148644574
B7,24,1246.7645,6781.46,25.593109046118414,25.543166603675036,0.049942442443377644,25.6091,25.5638,0.0454,-0.015990953881587444,-0.02063339632496408
B7,25,1203.6268,6737.62,25.57251516022832,25.52430692709185,0.048208233136470824,25.588,25.5442,0.0438,-0.01548483977168047,-0.019893072908150344
B7,26,1268.2315,6737.82,25.603244926435462,25.552449115123846,0.050795811311616035,25.6195,25.5734,0.0462,-0.016255073564536815,-0.020950884876153708
B7,27,1444.5218,6724.52,25.687072265162655,25.629217873266178,0.0578543918964769,25.7056,25.653,0.0526,-0.018527734837345378,-0.02378212673382052
B7,28,1368.7462,6669.57,25.650920561512653,25.596110465317402,0.05481009619525068,25.6685,25.6187,0.0498,-0.01757943848734911,-0.02258953468259861
B7,29,1283.7791,6670.84,25.6105155462889,25.559107709877434,0.0514078364114674,25.627,25.5803,0.0467,-0.016484453711097302,-0.02119229012256696
B7,30,1177.3758,6675.93,25.559923023977547,25.512775265592694,0.04714775838485252,25.575,25.5322,0.0428,-0.015076976022452726,-0.01942473440730552
B7,31,1206.0146,6668.07,25.57352926558795,25.525235828009386,0.048293437578564635,25.589,25.5451,0.0439,-0.01547073441204816,-0.01986417199061563
B7,32,1249.5442,6632.76,25.594162809352213,25.544132049351436,0.05003076000077655,25.6102,25.5647,0.0455,-0.016037190647786304,-0.020567950648562316
B7,33,1202.6884,6622.59,25.57186411309449,25.523711016488882,0.048153096605609846,25.5873,25.5435,0.0438,-0.015435886905507346,-0.019788983511119795
B7,34,1330.8421,6578.78,25.63270707750533,25.579430918614825,0.05327615889050463,25.6498,25.6013,0.0484,-0.017092922494668983,-0.02186908138517296
B7,35,1311.2471,6563.81,25.62335936780576,25.57087036809209,0.05248899971367038,25.6401,25.5925,0.0477,-0.016740632194238714,-0.021629631907909896
B7,36,1339.0656,6552.26,25.63655888295799,25.582958477669283,0.05360040528870513,25.6537,25.605,0.0487,-0.017141117042012155,-0.0220415223307171
B7,37,1301.1765,6565.52,25.61857610356108,25.566489864582536,0.05208623897854281,25.6352,25.5879,0.0473,-0.01662389643892226,-0.02141013541746517
B7,38,1214.5262,6540.4,25.57733178739159,25.5287185405595,0.04861324683209034,25.5929,25.5487,0.0442,-0.015568212608410903,-0.019981459440501226
B7,39,1463.9994,6497.08,25.69581362005999,25.63722397538547,0.05858964467451955,25.7145,25.6613,0.0532,-0.018686379940010767,-0.024076024614529956
B7,40,1231.2699,6482.28,25.58516925441425,25.53589625473709,0.04927299967716081,25.6009,25.5561,0.0448,-0.015730745585749162,-0.020203745262911355
B7,41,1272.7988,6465.65,25.60486920701554,25.55393746945734,0.05093173755820146,25.6211,25.5749,0.0463,-0.01623079298445873,-0.020962530542661284
B7,42,1244.6964,6442.93,25.59146297959253,25.541660164167293,0.04980281542523812,25.6074,25.5621,0.0453,-0.015937020407466918,-0.020439835832707587
B7,43,1042.8899,6424.81,25.495533098662023,25.45380789669253,0.041725201969491366,25.5088,25.4709,0.0379,-0.013266901337978254,-0.01709210330746913
B7,44,1131.8534,6382.42,25.537714687131185,25.492437821993985,0.04527686513720042,25.5522,25.511,0.0411,-0.014485312868814049,-0.018562178006014562
B7,45,1306.3835,6351.9,25.620552832156616,25.56830091503376,0.05225191712285593,25.6372,25.5897,0.0475,-0.01664716784338438,-0.021399084966240878
B7,46,1200.0109,6379.97,25.570088873247485,25.52208603286845,0.04800284037903424,25.5854,25.5418,0.0436,-0.015311126752514781,-0.019713967131547605
B7,47,1158.7922,6383.89,25.550515923381102,25.50416115838429,0.04635476499681346,25.5653,25.5232,0.0421,-0.014784076618898467,-0.019038841615710567
B7,48,1085.3736,6349.01,25.515564340030032,25.472152693671664,0.04341164635836847,25.5294,25.49,0.0394,-0.01383565996996694,-0.017847306328334867
B7,49,1229.9514,6326.94,25.58418582744014,25.53499618579606,0.04918964164408024,25.5999,25.5552,0.0447,-0.01571417255986063,-0.020203814203938464
B7,50,1026.7017,6260.7,25.487510373258996,25.446461216656594,0.04104915660240138,25.5006,25.4633,0.0373,-0.013089626741003002,-0.01683878334340605
B7,51,1258.6158,6280.01,25.59768170363313,25.547355864959915,0.0503258386732135,25.6137,25.568,0.0457,-0.01601829636687313,-0.020644135040086553
B7,52,1284.9299,6202.19,25.60996324776967,25.558603612644514,0.051359635125155734,25.6263,25.5796,0.0467,-0.016336752230330376,-0.020996387355484813
B7,53,1520.192,6249.21,25.72179819989438,25.66102168896692,0.06077651092746095,25.7411,25.6859,0.0552,-0.01930180010561955,-0.024878311033081246
B7,54,1294.0635,6221.86,25.614354301802095,25.56262484927221,0.0517294525298837,25.6308,25.5838,0.047,-0.016445698197905756,-0.02117515072778886
B7,55,1379.6106,6203.87,25.654913261698145,25.599768774572496,0.05514448712564857,25.6724,25.6223,0.0501,-0.017486738301855098,-0.022531225427503188
B7,56,1291.1943,6198.14,25.61292556558099,25.561316517404986,0.051609048176004535,25.6293,25.5824,0.0469,-0.016374434419009987,-0.02108348259501369
B7,57,1044.4067,6175.75,25.495723753074873,25.45398331555497,0.041740437519901974,25.509,25.4711,0.0379,-0.013276246925126856,-0.01711668444502834
B7,58,1124.2319,6163.57,25.533581865290632,25.488653784037812,0.04492808125282011,25.5478,25.507,0.0408,-0.014218134709366836,-0.01834621596218966
B7,59,1245.7963,6110.43,25.591123134616613,25.54135026611306,0.04977286850355256,25.6069,25.5617,0.0452,-0.015776865383386962,-0.02034973388693828
B7,60,1290.3604,6153.58,25.612400054063258,25.560835454874876,0.05156459918838152,25.6288,25.5819,0.0468,-0.016399945936740323,-0.021064545125124567
B7,61,1101.7763,6104.96,25.522771986381574,25.478754341710594,0.044017644670979905,25.5367,25.4967,0.04,-0.013928013618425439,-0.017945658289406197
B7,62,1284.0032,6058.09,25.609089257571032,25.557803884029617,0.051285373541414714,25.6253,25.5787,0.0466,-0.01621074242896725,-0.02089611597038399
B7,63,1177.1301,6047.67,25.558361202718675,25.5113471840614,0.047014018657275614,25.5733,25.5305,0.0427,-0.014938797281324412,-0.0191528159386003
B7,64,970.0584,6048.13,25.46013980117667,25.42139602359213,0.038743777584539174,25.4724,25.4372,0.0352,-0.012260198823330626,-0.015803976407870124
B7,65,1161.8779,6032.21,25.551080880676924,25.50467993566605,0.04640094501087333,25.5658,25.5236,0.0422,-0.014719119323075347,-0.01892006433394755
B7,66,1223.2839,6011.22,25.580139847107915,25.531292242625028,0.048847604482887164,25.5956,25.5512,0.0444,-0.015460152892085688,-0.0199077573749733
B7,67,1142.4236,6004.13,25.541771224927736,25.496154279298363,0.04561694562937291,25.5562,25.5148,0.0414,-0.014428775072264699,-0.01864572070163817
B7,68,1032.9765,5958.26,25.489741824229867,25.44850593110127,0.04123589312859721,25.5028,25.4653,0.0375,-0.013058175770133573,-0.016794068898729364
B7,69,1289.4697,5961.32,25.611357625140798,25.559881756880195,0.05147586826060291,25.6276,25.5809,0.0468,-0.016242374859203323,-0.021018243119804936
B7,70,1202.6016,5905.65,25.569987400964276,25.521995161239204,0.047992239725072494,25.5851,25.5415,0.0436,-0.015112599035724372,-0.01950483876079545
B7,71,1188.6671,5914.79,25.563413163946954,25.51597442020758,0.047438743739373734,25.5784,25.5353,0.0431,-0.014986836053044073,-0.01932557979241878
B7,72,986.1998,5884.13,25.467360583068775,25.42800948923514,0.03935109383363411,25.4798,25.444,0.0357,-0.012439416931226077,-0.015990510764858357
B7,73,1033.5723,5869.18,25.489765442867835,25.448527961448068,0.04123748141976691,25.5028,25.4653,0.0375,-0.013034557132165503,-0.01677203855193099
B7,74,1350.688,5891.68,25.6401208469025,25.586223540444056,0.05389730645844537,25.6571,25.6082,0.049,-0.016979153097498312,-0.02197645955594396
B7,75,1268.4911,5868.76,25.601081502068087,25.550471386082755,0.05061011598533227,25.617,25.5711,0.046,-0.015918497931913578,-0.02062861391724624
B7,76,1233.3313,5865.41,25.58440820713203,25.535201975871274,0.04920623126075441,25.5999,25.5552,0.0447,-0.015491792867972976,-0.019998024128724978
B7,77,1160.8769,5799.84,25.549847000072894,25.503551121317823,0.04629587875507113,25.5644,25.5224,0.042,-0.014552999927104793,-0.018848878682177883
B7,78,1190.2549,5775.58,25.56367250606637,25.516212689147167,0.0474598169192042,25.5786,25.5355,0.0431,-0.014927493933630132,-0.01928731085283175
B7,79,1170.0451,5765.75,25.554064580434517,25.5074137843186,0.04665079611591594,25.5687,25.5264,0.0424,-0.014635419565482977,-0.018986215681398022
B7,80,1135.584,5767.56,25.537753057045883,25.492475637567257,0.04527741947862651,25.552,25.5109,0.0411,-0.014246942954116548,-0.018424362432742925
B7,81,1147.4019,5740.77,25.543249762666935,25.497509689049256,0.0457400736176794,25.5576,25.5161,0.0415,-0.014350237333065508,-0.018590310950745703
B7,82,1366.5998,5747.45,25.64706017828102,25.592579520455025,0.05448065782599443,25.6642,25.6147,0.0495,-0.017139821718981096,-0.022120479544973648
B7,83,1264.6636,5728.17,25.598716886736224,25.54830672024138,0.0504101664948422,25.6146,25.5688,0.0458,-0.015883113263775783,-0.020493279758618144
B7,84,1271.8971,5689.8,25.60197779223816,25.551293320657134,0.05068447158102529,25.6179,25.5719,0.046,-0.015922207761839502,-0.02060667934286542
B7,85,1398.6938,5654.74,25.661820915230773,25.606098118637796,0.05572279659297763,25.6793,25.6287,0.0506,-0.01747908476922788,-0.022601881362202647
B7,86,1117.0493,5651.52,25.528543262133272,25.4840419537316,0.04450130840167077,25.5425,25.5021,0.0404,-0.01395673786672802,-0.01805804626839702
B7,87,1041.2007,5637.89,25.49260333672169,25.451128111354933,0.04147522536675652,25.5056,25.4679,0.0377,-0.012996663278311615,-0.01677188864506718
B7,88,1278.5731,5590.82,25.60468944722027,25.55377735775456,0.050912089465711574,25.6206,25.5744,0.0462,-0.015910552779729414,-0.02062264224544208
B7,89,1290.8742,5589.98,25.61050237643748,25.55910087226891,0.051401504168570256,25.6266,25.5799,0.0467,-0.016097623562519203,-0.020799127731088163
B7,90,1079.1873,5575.05,25.510329655076532,25.467362325403375,0.042967329673157195,25.5238,25.4848,0.039,-0.013470344923469213,-0.01743767459662493
B7,91,1149.718,5558.17,25.543608885664923,25.497839717134752,0.0457691685301711,25.5579,25.5164,0.0416,-0.014291114335076571,-0.018560282865248467
B7,92,1154.2363,5550.14,25.54571010683528,25.49976408038448,0.04594602645079959,25.5601,25.5184,0.0417,-0.014389893164718615,-0.01863591961551947
B7,93,1291.4954,5500.35,25.610353030646117,25.558964787818326,0.051388242827790975,25.6264,25.5797,0.0467,-0.01604696935388361,-0.02073521218167329
B7,94,1175.0404,5531.68,25.55546245490904,25.508695459822473,0.046766995086567675,25.5701,25.5276,0.0425,-0.014637545090959492,-0.01890454017752674
B7,95,1124.2758,5520.32,25.531414776218444,25.486672546348444,0.04474222986999976,25.5454,25.5048,0.0406,-0.013985223781556755,-0.018127453651555214
B7,96,1181.7001,5492.75,25.558429046730755,25.5114125619956,0.04701648473515618,25.5731,25.5304,0.0427,-0.014670953269245501,-0.018987438004401724
B7,97,1160.8604,5450.56,25.548382230622938,25.502211937869372,0.046170292753565434,25.5628,25.5208,0.0419,-0.014417769377061518,-0.018588062130628913
B7,98,1427.8475,5446.58,25.674481314801017,25.617694318759632,0.05678699604138515,25.6922,25.6406,0.0516,-0.017718685198982342,-0.02290568124036696
B7,99,1409.0945,5435.9,25.665558032968725,25.60952242057377,0.056035612394953915,25.683,25.6321,0.0509,-0.01744196703127443,-0.022577579426229732
B7,100,1258.1634,5414.14,25.594154043511477,25.54413035578088,0.05002368773059729,25.6097,25.5643,0.0454,-0.015545956488523416,-0.02016964421911993
B7,101,1140.6377,5401.39,25.538590037235622,25.493244556045976,0.04534548118964565,25.5527,25.5115,0.0412,-0.014109962764379702,-0.018255443954025452
B7,102,1063.7885,5404.22,25.502316912407977,25.46002535100553,0.04229156140244683,25.5155,25.4771,0.0384,-0.013183087592022247,-0.017074648994469754
B7,103,1128.1775,5362.6,25.53251566962735,25.487681903762002,0.044833765865348596,25.5464,25.5057,0.0407,-0.013884330372647469,-0.01801809623799855
B7,104,1236.4972,5346.49,25.583552350096326,25.53442182676009,0.04913052333623469,25.5988,25.5542,0.0446,-0.015247649903674443,-0.019778173239910046
B7,105,1434.4737,5308.2,25.676734565400714,25.61975922129123,0.05697534410948535,25.6944,25.6427,0.0517,-0.017665434599287266,-0.022940778708772314
B7,106,1558.2981,5292.5,25.73503694646376,25.673153210130835,0.061883736332926986,25.7542,25.698,0.0562,-0.01916305353623926,-0.024846789869165775
B7,107,1194.0787,5259.5,25.56304830873425,25.515644818301237,0.04740349043301251,25.5777,25.5347,0.043,-0.014651691265751055,-0.0190551816987643
B7,108,1209.5599,5247.8,25.57027719305571,25.52226520748471,0.04801198557099795,25.5851,25.5416,0.0436,-0.0148228069442915,-0.019334792515287802
B7,109,1335.1761,5265.46,25.629616153106724,25.576608206787842,0.05300794631888195,25.646,25.5979,0.0481,-0.016383846893276655,-0.021291793212157017
B7,110,1057.9974,5239.46,25.498774887232415,25.456782793541088,0.04199209369132717,25.5118,25.4736,0.0381,-0.013025112767586222,-0.016817206458913603
B7,111,1331.3034,5223.22,25.627514140632375,25.574683593516877,0.05283054711549795,25.6438,25.5959,0.048,-0.016285859367624056,-0.021216406483123507
B7,112,1188.9057,5164.5,25.56003668277192,25.51288763371162,0.047149049060298154,25.5746,25.5318,0.0428,-0.014563317228081019,-0.018912366288379445
B7,113,1217.6768,5197.04,25.57379520423937,25.525487515617066,0.04830768862230528,25.5887,25.5449,0.0439,-0.01490479576062853,-0.01941248438293286
B7,114,1253.3165,5126.39,25.59011898052605,25.54043772892093,0.049681251605118604,25.6054,25.5603,0.0451,-0.015281019473949442,-0.019862271079070126
B7,115,1079.6537,5136.9,25.508412015638516,25.465609457871064,0.04280255776745179,25.5216,25.4828,0.0389,-0.013187984361483274,-0.01719054212893667
B7,116,1216.1701,5142.88,25.572737265981726,25.524519186425117,0.04821807955660873,25.5876,25.5438,0.0438,-0.01486273401827276,-0.019280813574884093
B7,117,1473.972,5085.98,25.693683082300627,25.635283435798012,0.058399646502614644,25.7116,25.6586,0.053,-0.01791691769937387,-0.02331656420198769
B7,118,1206.467,5077.34,25.567731470709955,25.51993550252611,0.047795968183844906,25.5824,25.539,0.0434,-0.01466852929004503,-0.019064497473891606
B7,119,1227.0079,5087.23,25.577466800655863,25.52885113006251,0.048615670593353144,25.5924,25.5483,0.0441,-0.014933199344138615,-0.01944886993749151
B7,120,1205.3441,5044.85,25.56697774806063,25.51924558512341,0.04773216293721916,25.5816,25.5383,0.0433,-0.014622251939371722,-0.019054414876588766
